Timestamp,Load Cell 1 (mN),Load Cell 2 (mN),Current (A),Voltage (V),Shunt Voltage (mV),Power (W),Manual Power (W)
2025-07-02 14:43:21 CDT,-0.23,3.1,0.073,7.63,0.0,0.57,0.56
2025-07-02 14:43:21 CDT,-2.68,6.93,0.04,7.65,0.0,0.27,0.31
2025-07-02 14:43:22 CDT,-2.61,-3.61,0.154,7.58,0.0,1.2,1.17
2025-07-02 14:43:22 CDT,2.31,28.55,1.3,6.91,0.0,14.05,8.99
2025-07-02 14:43:22 CDT,3.02,2.75,0.081,7.64,0.0,0.63,0.62
2025-07-02 14:43:22 CDT,8.02,24.75,0.078,7.63,0.0,0.63,0.6
2025-07-02 14:43:22 CDT,5.0,15.66,0.036,7.65,0.0,0.27,0.28
2025-07-02 14:43:22 CDT,1.6,12.41,0.091,7.62,0.0,0.7,0.69
2025-07-02 14:43:23 CDT,-1.08,26.49,0.02,7.65,0.0,0.17,0.15
2025-07-02 14:43:23 CDT,-4.43,-0.77,1.115,7.21,0.0,7.18,8.03
2025-07-02 14:43:23 CDT,1.11,31.05,0.074,7.63,0.0,0.57,0.56
2025-07-02 14:43:23 CDT,1.81,2.0,0.081,7.63,0.0,0.63,0.62
2025-07-02 14:43:23 CDT,6.91,30.32,0.079,7.63,0.0,0.63,0.6
2025-07-02 14:43:23 CDT,4.6,14.25,0.053,7.64,0.0,0.4,0.41
2025-07-02 14:43:24 CDT,1.08,23.58,0.093,7.61,0.0,0.7,0.71
2025-07-02 14:43:24 CDT,-1.14,28.84,0.048,7.6,0.0,4.03,0.36
2025-07-02 14:43:24 CDT,-5.0,9.14,2.319,6.7,0.0,15.53,15.53
2025-07-02 14:43:24 CDT,-0.23,36.32,0.075,7.63,0.0,0.57,0.57
2025-07-02 14:43:24 CDT,1.14,4.96,0.083,7.63,0.0,0.63,0.63
2025-07-02 14:43:25 CDT,5.5,35.71,0.078,7.63,0.0,0.63,0.59
2025-07-02 14:43:25 CDT,3.72,14.24,0.688,7.4,0.0,5.05,5.09
2025-07-02 14:43:25 CDT,0.24,8.64,0.02,7.64,0.0,0.17,0.15
2025-07-02 14:43:25 CDT,-0.86,16.64,0.259,7.49,0.0,1.98,1.94
2025-07-02 14:43:25 CDT,-3.49,-12.88,1.134,7.41,0.0,7.9,8.41
2025-07-02 14:43:25 CDT,-0.03,16.46,0.076,7.63,0.0,0.57,0.58
2025-07-02 14:43:26 CDT,0.38,-0.41,0.081,7.62,0.0,0.65,0.62
2025-07-02 14:43:26 CDT,2.84,9.51,0.075,7.63,0.0,0.57,0.57
2025-07-02 14:43:26 CDT,5.07,12.59,0.02,7.65,0.0,0.17,0.15
2025-07-02 14:43:26 CDT,2.38,-6.64,0.123,7.56,0.0,0.95,0.93
2025-07-02 14:43:26 CDT,3.51,19.8,1.133,7.13,0.0,8.15,8.08
2025-07-02 14:43:26 CDT,1.17,-12.12,0.038,7.65,0.0,0.27,0.29
2025-07-02 14:43:27 CDT,2.54,18.58,0.078,7.63,0.0,0.63,0.59
2025-07-02 14:43:27 CDT,1.51,-4.2,0.035,7.65,0.0,0.27,0.27
2025-07-02 14:43:27 CDT,3.04,13.51,0.076,7.63,0.0,0.57,0.58
2025-07-02 14:43:27 CDT,1.37,7.22,0.046,7.64,0.0,0.37,0.35
2025-07-02 14:43:27 CDT,0.36,-2.34,0.133,7.61,0.0,0.65,1.01
2025-07-02 14:43:27 CDT,2.28,16.93,2.289,6.64,0.0,15.2,15.21
2025-07-02 14:43:28 CDT,1.41,-13.45,0.083,7.63,0.0,0.63,0.63
2025-07-02 14:43:28 CDT,1.3,19.17,0.074,7.63,0.0,0.57,0.56
2025-07-02 14:43:28 CDT,-0.93,-9.12,0.081,7.63,0.0,0.63,0.62
2025-07-02 14:43:28 CDT,-1.88,14.63,0.075,7.63,0.0,0.57,0.57
2025-07-02 14:43:28 CDT,-4.89,18.83,0.045,7.64,0.0,0.27,0.34
2025-07-02 14:43:28 CDT,-4.93,5.86,0.253,7.51,0.0,1.93,1.9
2025-07-02 14:43:29 CDT,-1.45,16.01,0.328,7.34,0.0,2.43,2.41
2025-07-02 14:43:29 CDT,-1.17,-8.32,0.021,7.65,0.0,0.17,0.16
2025-07-02 14:43:29 CDT,0.58,10.52,0.085,7.63,0.0,0.65,0.65
2025-07-02 14:43:29 CDT,-2.28,4.15,0.085,7.62,0.0,0.65,0.65
2025-07-02 14:43:29 CDT,-4.95,-5.36,0.08,7.62,0.0,0.63,0.61
2025-07-02 14:43:29 CDT,-7.47,11.67,0.02,7.65,0.0,0.17,0.15
2025-07-02 14:43:30 CDT,-6.24,-19.56,0.791,7.2,0.0,7.95,5.69
2025-07-02 14:43:30 CDT,-1.14,12.0,0.076,7.63,0.0,0.57,0.58
2025-07-02 14:43:30 CDT,-0.33,-16.44,0.088,7.64,0.0,0.65,0.67
2025-07-02 14:43:30 CDT,5.39,8.54,0.078,7.63,0.0,0.63,0.59
